Receiver,FISHID,x_plane,y_plane,Total.Length,Sex,Year,Month,Month.NUM,Day.of.month,Time,Year.3,Date,Day.of.year,Time.Hr,Hour.of.year,Day,location,Rec_Group,water_feature_type 
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,12,156,40556,Gold Creek,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,13,1,2011,13/01/2011,13,13,169,40556,South outer forebay,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,13,1,2011,13/01/2011,13,13,169,40556,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,13,169,40556,Gold Creek,Bush Arm,delta
109386,1656,398223,5774034,515,f,2011,January,1,13,1,2011,13/01/2011,13,14,182,40556,South outer forebay,Confluence,Reservoir
109370,1728,404815,5778642,552,m,2011,January,1,13,1,2011,13/01/2011,13,14,182,40556,Mouth of Wood Arm,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,13,1,2011,13/01/2011,13,14,182,40556,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,14,182,40556,Gold Creek,Bush Arm,delta
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,14,182,40556,Centre outer forebay,Confluence,Reservoir
109370,1728,404815,5778642,552,m,2011,January,1,13,1,2011,13/01/2011,13,15,195,40556,Mouth of Wood Arm,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,13,1,2011,13/01/2011,13,15,195,40556,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,15,195,40556,Gold Creek,Bush Arm,delta
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,16,208,40556,Centre outer forebay,Confluence,Reservoir
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,17,221,40556,Centre outer forebay,Confluence,Reservoir
109372,1720,403287,5772706,691,f,2011,January,1,13,1,2011,13/01/2011,13,18,234,40556,SE Red rock,Confluence,Reservoir
109370,1728,404815,5778642,552,m,2011,January,1,13,1,2011,13/01/2011,13,18,234,40556,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,18,234,40556,Gold Creek,Bush Arm,delta
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,18,234,40556,Centre outer forebay,Confluence,Reservoir
109372,1720,403287,5772706,691,f,2011,January,1,13,1,2011,13/01/2011,13,19,247,40556,SE Red rock,Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,19,247,40556,Gold Creek,Bush Arm,delta
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,19,247,40556,Centre outer forebay,Confluence,Reservoir
109370,1676,404815,5778642,710,f,2011,January,1,13,1,2011,13/01/2011,13,20,260,40556,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,20,260,40556,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,13,1,2011,13/01/2011,13,21,273,40556,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,21,273,40556,Gold Creek,Bush Arm,delta
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,21,273,40556,Centre outer forebay,Confluence,Reservoir
109370,1676,404815,5778642,710,f,2011,January,1,13,1,2011,13/01/2011,13,22,286,40556,Mouth of Wood Arm,Confluence,delta
109369,1722,401855,5772877,881,m,2011,January,1,13,1,2011,13/01/2011,13,22,286,40556,Red rock (middle),Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,22,286,40556,Gold Creek,Bush Arm,delta
109768,1808,397202,5774610,578,f,2011,January,1,13,1,2011,13/01/2011,13,22,286,40556,Centre outer forebay,Confluence,Reservoir
109370,1676,404815,5778642,710,f,2011,January,1,13,1,2011,13/01/2011,13,23,299,40556,Mouth of Wood Arm,Confluence,delta
109369,1722,401855,5772877,881,m,2011,January,1,13,1,2011,13/01/2011,13,23,299,40556,Red rock (middle),Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,13,1,2011,13/01/2011,13,23,299,40556,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,13,1,2011,13/01/2011,13,23,299,40556,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109370,1728,404815,5778642,552,m,2011,January,1,13,1,2011,13/01/2011,13,24,312,40556,Mouth of Wood Arm,Confluence,delta
109370,1676,404815,5778642,710,f,2011,January,1,14,1,2011,14/01/2011,14,1,14,40557,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,1,14,40557,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,14,1,2011,14/01/2011,14,1,14,40557,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109370,1676,404815,5778642,710,f,2011,January,1,14,1,2011,14/01/2011,14,2,28,40557,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,2,28,40557,Gold Creek,Bush Arm,delta
109370,1676,404815,5778642,710,f,2011,January,1,14,1,2011,14/01/2011,14,3,42,40557,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,3,42,40557,Gold Creek,Bush Arm,delta
109370,1676,404815,5778642,710,f,2011,January,1,14,1,2011,14/01/2011,14,4,56,40557,Mouth of Wood Arm,Confluence,delta
109390,1688,403809,5773798,645,f,2011,January,1,14,1,2011,14/01/2011,14,4,56,40557,Welsh Bay,Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,4,56,40557,Gold Creek,Bush Arm,delta
109370,1676,404815,5778642,710,f,2011,January,1,14,1,2011,14/01/2011,14,5,70,40557,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,5,70,40557,Gold Creek,Bush Arm,delta
109381,1942,408271,5770832,680,f,2011,January,1,14,1,2011,14/01/2011,14,5,70,40557,Yellow Creek,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,14,1,2011,14/01/2011,14,6,84,40557,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,6,84,40557,Gold Creek,Bush Arm,delta
109374,1722,405691,5772105,881,m,2011,January,1,14,1,2011,14/01/2011,14,7,98,40557,NE Red rock harbour,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,14,1,2011,14/01/2011,14,7,98,40557,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109378,1622,400596,5781042,537,f,2011,January,1,14,1,2011,14/01/2011,14,8,112,40557,West Islands (replaced with 105468),Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,14,1,2011,14/01/2011,14,8,112,40557,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109768,1808,397202,5774610,578,f,2011,January,1,14,1,2011,14/01/2011,14,8,112,40557,Centre outer forebay,Confluence,Reservoir
109768,1586,397202,5774610,820,m,2011,January,1,14,1,2011,14/01/2011,14,9,126,40557,Centre outer forebay,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,14,1,2011,14/01/2011,14,9,126,40557,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,10,140,40557,Gold Creek,Bush Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,11,154,40557,Gold Creek,Bush Arm,delta
109393,1640,392356,5792694,557,m,2011,January,1,14,1,2011,14/01/2011,14,12,168,40557,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,12,168,40557,Gold Creek,Bush Arm,delta
109371,1948,415224,5776783,637,m,2011,January,1,14,1,2011,14/01/2011,14,12,168,40557,Jumping Jack Creek,Wood Arm,delta
109393,1640,392356,5792694,557,m,2011,January,1,14,1,2011,14/01/2011,14,13,182,40557,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109379,1934,396221,5775179,434,m,2011,January,1,14,1,2011,14/01/2011,14,13,182,40557,North outer confluence,Confluence,Reservoir
109393,1614,392356,5792694,628,m,2011,January,1,14,1,2011,14/01/2011,14,16,224,40557,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109393,1614,392356,5792694,628,m,2011,January,1,14,1,2011,14/01/2011,14,17,238,40557,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107325,1744,456148,5730006,696,m,2011,January,1,14,1,2011,14/01/2011,14,18,252,40557,Gold Creek,Bush Arm,delta
109391,1630,401896,5781275,601,m,2011,January,1,14,1,2011,14/01/2011,14,19,266,40557,Molson Creek (replaced),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,14,1,2011,14/01/2011,14,19,266,40557,Gold Creek,Bush Arm,delta
109378,1970,400596,5781042,555,f,2011,January,1,14,1,2011,14/01/2011,14,20,280,40557,West Islands (replaced with 105468),Confluence,Reservoir
109378,1970,400596,5781042,555,f,2011,January,1,14,1,2011,14/01/2011,14,21,294,40557,West Islands (replaced with 105468),Confluence,Reservoir
109381,1962,408271,5770832,647,f,2011,January,1,14,1,2011,14/01/2011,14,22,308,40557,Yellow Creek,Confluence,delta
109375,1592,400016,5786507,575,m,2011,January,1,14,1,2011,14/01/2011,14,24,336,40557,Harvey Creek,Confluence,delta
109770,1740,436924,5756670,660,m,2011,January,1,14,1,2011,14/01/2011,14,24,336,40557,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,14,1,2011,14/01/2011,14,24,336,40557,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,14,1,2011,14/01/2011,14,24,336,40557,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,1,15,40558,South outer forebay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,1,15,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,3,45,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,3,45,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,4,60,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109385,1948,420013,5781240,637,m,2011,January,1,15,1,2011,15/01/2011,15,4,60,40558,Head of Wood Arm,Wood Arm,Alluvial valley
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,5,75,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,5,75,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109391,1596,401896,5781275,740,f,2011,January,1,15,1,2011,15/01/2011,15,6,90,40558,Molson Creek (replaced),Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,6,90,40558,South outer forebay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,6,90,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109385,1948,420013,5781240,637,m,2011,January,1,15,1,2011,15/01/2011,15,6,90,40558,Head of Wood Arm,Wood Arm,Alluvial valley
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,7,105,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,8,120,40558,South outer forebay,Confluence,Reservoir
109386,1704,398223,5774034,741,f,2011,January,1,15,1,2011,15/01/2011,15,8,120,40558,South outer forebay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,8,120,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,8,120,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109378,1598,400596,5781042,626,f,2011,January,1,15,1,2011,15/01/2011,15,9,135,40558,West Islands (replaced with 105468),Confluence,Reservoir
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,9,135,40558,NE Red rock harbour,Confluence,Reservoir
109386,1704,398223,5774034,741,f,2011,January,1,15,1,2011,15/01/2011,15,9,135,40558,South outer forebay,Confluence,Reservoir
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,10,150,40558,NE Red rock harbour,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,10,150,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109768,1698,397202,5774610,635,m,2011,January,1,15,1,2011,15/01/2011,15,11,165,40558,Centre outer forebay,Confluence,Reservoir
109386,1704,398223,5774034,741,f,2011,January,1,15,1,2011,15/01/2011,15,11,165,40558,South outer forebay,Confluence,Reservoir
109374,1688,405691,5772105,645,f,2011,January,1,15,1,2011,15/01/2011,15,12,180,40558,NE Red rock harbour,Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,12,180,40558,South outer forebay,Confluence,Reservoir
109768,1698,397202,5774610,635,m,2011,January,1,15,1,2011,15/01/2011,15,12,180,40558,Centre outer forebay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,12,180,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,13,195,40558,NE Red rock harbour,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,13,195,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,14,210,40558,NE Red rock harbour,Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,14,210,40558,South outer forebay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,14,210,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
107331,1700,387874,5803202,535,m,2011,January,1,15,1,2011,15/01/2011,15,15,225,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109378,1598,400596,5781042,626,f,2011,January,1,15,1,2011,15/01/2011,15,16,240,40558,West Islands (replaced with 105468),Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,16,240,40558,South outer forebay,Confluence,Reservoir
107331,1700,387874,5803202,535,m,2011,January,1,15,1,2011,15/01/2011,15,16,240,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,16,240,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,17,255,40558,NE Red rock harbour,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,17,255,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,18,270,40558,NE Red rock harbour,Confluence,Reservoir
107331,1700,387874,5803202,535,m,2011,January,1,15,1,2011,15/01/2011,15,18,270,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109373,1928,429210,5756967,635,m,2011,January,1,15,1,2011,15/01/2011,15,18,270,40558,Kinbasket Lake,Columbia Reach Narrows to Kinbasket,delta
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,19,285,40558,NE Red rock harbour,Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,19,285,40558,South outer forebay,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,19,285,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109383,1614,389999,5791470,628,m,2011,January,1,15,1,2011,15/01/2011,15,20,300,40558,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,20,300,40558,NE Red rock harbour,Confluence,Reservoir
109768,1648,397202,5774610,530,m,2011,January,1,15,1,2011,15/01/2011,15,21,315,40558,Centre outer forebay,Confluence,Reservoir
109374,1680,405691,5772105,640,m,2011,January,1,15,1,2011,15/01/2011,15,21,315,40558,NE Red rock harbour,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,15,1,2011,15/01/2011,15,21,315,40558,Gold Creek,Bush Arm,delta
109378,1630,400596,5781042,601,m,2011,January,1,15,1,2011,15/01/2011,15,22,330,40558,West Islands (replaced with 105468),Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,15,1,2011,15/01/2011,15,22,330,40558,South outer forebay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,22,330,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109375,1602,400016,5786507,544,f,2011,January,1,15,1,2011,15/01/2011,15,23,345,40558,Harvey Creek,Confluence,delta
107331,1712,387874,5803202,592,m,2011,January,1,15,1,2011,15/01/2011,15,23,345,40558,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109391,1726,401896,5781275,621,f,2011,January,1,15,1,2011,15/01/2011,15,23,345,40558,Molson Creek (replaced),Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,15,1,2011,15/01/2011,15,23,345,40558,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,15,1,2011,15/01/2011,15,24,360,40558,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107331,1712,387874,5803202,592,m,2011,January,1,16,1,2011,16/01/2011,16,1,16,40559,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
109373,1742,429210,5756967,539,m,2011,January,1,16,1,2011,16/01/2011,16,1,16,40559,Kinbasket Lake,Columbia Reach Narrows to Kinbasket,delta
107325,1744,456148,5730006,696,m,2011,January,1,16,1,2011,16/01/2011,16,1,16,40559,Gold Creek,Bush Arm,delta
109390,1604,403809,5773798,590,f,2011,January,1,16,1,2011,16/01/2011,16,2,32,40559,Welsh Bay,Confluence,Reservoir
107331,1712,387874,5803202,592,m,2011,January,1,16,1,2011,16/01/2011,16,2,32,40559,Upper Canoe dog leg,Foster Creek to Hugh Allan,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,16,1,2011,16/01/2011,16,2,32,40559,Gold Creek,Bush Arm,delta
109768,1648,397202,5774610,530,m,2011,January,1,16,1,2011,16/01/2011,16,3,48,40559,Centre outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,16,1,2011,16/01/2011,16,3,48,40559,Gold Creek,Bush Arm,delta
109375,1748,400016,5786507,616,f,2011,January,1,16,1,2011,16/01/2011,16,3,48,40559,Harvey Creek,Confluence,delta
109374,1616,405691,5772105,711,m,2011,January,1,16,1,2011,16/01/2011,16,4,64,40559,NE Red rock harbour,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,16,1,2011,16/01/2011,16,4,64,40559,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1744,456148,5730006,696,m,2011,January,1,16,1,2011,16/01/2011,16,4,64,40559,Gold Creek,Bush Arm,delta
109374,1616,405691,5772105,711,m,2011,January,1,16,1,2011,16/01/2011,16,5,80,40559,NE Red rock harbour,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,16,1,2011,16/01/2011,16,5,80,40559,Gold Creek,Bush Arm,delta
109768,1648,397202,5774610,530,m,2011,January,1,16,1,2011,16/01/2011,16,6,96,40559,Centre outer forebay,Confluence,Reservoir
